EmployeeID,Age,Gender,Department,JobRole,Education,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,Date_of_Joining,OverTime,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,TrainingTimesLastYear,PerformanceRating,Onboarding_Status,Attrition
EMP06055,37,Male,Specialist,Customer Service Representative,Associate's Degree,3182.41,49,395,18246,2020-01-18,No,6.4,5,3,3,2,3,4,5,3,Pending,No
EMP06056,53,Female,Specialist,Warehouse Associate,High School,2848.82,20,207,6507,2025-02-04,Yes,1.3,1,1,0,2,3,2,2,3,Completed,No
EMP06057,38,Male,Operations,Stocker,Bachelor's Degree,2680.81,18,80,8164,2025-08-28,Yes,0.8,0,0,0,2,4,3,3,3,Completed,Yes
EMP06058,39,Male,Operations,Cashier,High School,2082.15,46,368,17352,2025-07-04,Yes,0.9,0,0,0,3,1,1,3,4,Pending,Yes
EMP06059,37,Male,Operations,Stocker,Bachelor's Degree,2427.85,47,310,15074,2015-03-10,No,11.2,0,2,10,1,4,3,4,3,Completed,No
EMP06060,37,Female,Specialist,IT Support Specialist,High School,4222.16,36,314,9004,2015-05-06,No,11.1,7,7,6,1,4,3,2,1,Pending,No
EMP06061,47,Male,Operations,Cashier,High School,2471.1,23,208,12035,2025-01-20,No,1.4,0,0,1,3,3,2,2,2,Completed,Yes
EMP06062,41,Female,Operations,Store Manager,Bachelor's Degree,7572.06,78,627,10909,2023-09-18,Yes,2.7,2,0,1,1,4,2,2,3,Completed,Yes
EMP06063,34,Male,Operations,Sales Associate,High School,2936.25,53,408,23885,2024-08-15,Yes,1.8,0,0,0,1,3,2,4,1,In Progress,Yes
EMP06064,30,Male,Operations,Cashier,Bachelor's Degree,2270.45,19,144,20120,2023-02-01,No,3.3,1,0,2,3,1,3,2,3,Completed,No
EMP06065,36,Male,Specialist,Logistics Coordinator,Master's Degree,3997.43,61,512,16910,2024-10-03,No,1.7,0,0,0,3,3,2,3,2,Completed,No
EMP06066,18,Female,Operations,Stocker,Bachelor's Degree,2333.31,64,463,15428,2020-09-10,No,5.7,2,4,0,1,3,2,4,2,Completed,No
EMP06067,38,Male,Operations,Sales Associate,Bachelor's Degree,2995.61,52,423,10117,2016-07-04,No,9.9,0,1,2,3,3,2,3,3,Completed,No
EMP06068,35,Male,Operations,Sales Associate,High School,3330.2,79,654,10434,2020-10-14,No,5.6,3,3,5,3,2,4,1,3,Completed,No
EMP06069,37,Male,Specialist,IT Support Specialist,Bachelor's Degree,4820.21,37,304,12670,2024-06-24,Yes,1.9,1,0,1,3,4,4,3,2,Completed,No
EMP06070,22,Female,Operations,Sales Associate,Master's Degree,3309.68,31,210,16763,2023-02-10,No,3.3,1,3,3,4,2,3,1,4,Completed,No
EMP06071,38,Male,Operations,Assistant Store Manager,High School,4896.86,56,457,2561,2019-07-31,No,6.8,3,0,4,3,4,3,2,3,Completed,No
EMP06072,35,Male,Operations,Assistant Store Manager,Bachelor's Degree,5135.58,27,203,6222,2025-08-17,Yes,0.8,0,0,0,4,1,3,1,4,Completed,No
EMP06073,33,Male,Specialist,Logistics Coordinator,Bachelor's Degree,,46,379,13768,2017-05-28,Yes,9.0,1,7,1,1,4,3,1,2,Completed,No
EMP06074,37,Female,Operations,Sales Associate,Associate's Degree,3024.14,23,197,15926,2021-07-16,No,4.9,1,0,0,1,3,4,2,3,Completed,No
EMP06075,25,Female,Operations,Stocker,High School,2215.02,74,601,19813,2015-02-18,No,11.3,4,9,2,3,4,4,3,3,Completed,No
EMP06076,19,Male,Finance,Accountant,High School,5264.43,31,258,19683,2015-04-03,Yes,11.2,7,10,11,4,4,4,1,3,Completed,No
EMP06077,38,Male,Specialist,IT Support Specialist,Bachelor's Degree,4901.87,18,120,11349,2015-01-14,Yes,11.4,6,6,4,4,3,4,2,4,Completed,No
EMP06078,18,Male,Operations,Sales Associate,High School,2789.94,81,587,14892,2025-01-26,No,1.3,1,1,1,4,3,3,2,3,Pending,Yes
EMP06079,39,Female,Operations,Store Manager,High School,8193.67,65,504,14038,2017-04-18,Yes,9.1,6,9,4,4,3,4,3,3,Completed,No
EMP06080,54,Male,Operations,Stocker,Bachelor's Degree,2448.15,57,465,13627,2019-08-07,No,6.8,1,6,6,4,4,4,2,3,Completed,No
EMP06081,37,Female,Operations,Sales Associate,Bachelor's Degree,3020.03,56,414,11962,2024-03-19,No,2.2,0,1,0,3,1,3,3,3,Completed,No
EMP06082,42,Male,Operations,Sales Associate,Bachelor's Degree,3659.99,67,499,11670,2022-06-27,Yes,3.9,0,0,1,3,4,3,2,3,Completed,No
EMP06083,50,Male,Operations,Sales Associate,Associate's Degree,3089.83,63,476,6921,2023-11-20,No,2.5,2,0,2,3,2,3,4,4,Completed,Yes
EMP06084,44,Female,Operations,Sales Associate,Bachelor's Degree,3375.89,36,267,14140,2019-10-23,Yes,6.6,6,5,5,4,3,2,2,4,Completed,No
EMP06085,56,Female,Operations,Sales Associate,Bachelor's Degree,3152.79,54,390,5921,2017-11-05,No,8.6,3,8,4,1,1,3,4,3,Pending,No
EMP06086,25,Female,Operations,Cashier,PhD,2413.14,62,510,19966,2020-03-09,No,6.2,3,5,1,4,1,4,4,2,Completed,Yes
EMP06087,30,Male,Operations,Sales Associate,PhD,3184.47,49,400,17050,2018-01-08,No,8.4,2,6,1,3,3,3,2,3,Completed,No
EMP06088,38,Male,Operations,Sales Associate,Bachelor's Degree,2823.66,51,409,14167,2019-10-31,No,6.6,2,6,5,2,3,3,5,3,Completed,Yes
EMP06089,18,Male,Operations,Cashier,Bachelor's Degree,2530.73,62,538,18525,2020-09-12,No,5.7,3,4,1,4,3,4,5,3,Completed,No
EMP06090,33,Female,Operations,Cashier,Bachelor's Degree,2582.47,54,393,14072,2016-11-23,No,9.5,8,1,0,3,3,2,4,3,In Progress,No
EMP06091,34,Female,Operations,Sales Associate,Associate's Degree,3406.01,54,483,14580,2015-11-11,No,10.5,10,6,6,3,3,4,2,3,Completed,No
EMP06092,46,Male,Operations,Cashier,Master's Degree,2485.94,60,438,7910,2016-07-20,Yes,9.9,7,8,5,4,1,4,2,3,Pending,No
EMP06093,44,Female,Operations,Stocker,PhD,2490.6,29,213,17391,2024-11-28,No,1.5,1,1,1,2,2,4,1,3,Completed,No
EMP06094,41,Female,Specialist,Customer Service Representative,Bachelor's Degree,2451.66,30,219,11261,2016-08-22,No,9.8,1,5,5,4,3,3,2,1,Completed,No
EMP06095,40,Female,Operations,Sales Associate,High School,2954.09,59,479,19614,2020-06-24,No,5.9,5,3,0,2,1,4,6,4,Completed,No
EMP06096,34,Male,Operations,Sales Associate,Bachelor's Degree,2809.2,54,474,14816,2024-05-14,No,2.0,1,2,2,3,2,3,1,4,Completed,No
EMP06097,36,Male,Operations,Sales Associate,Bachelor's Degree,2942.32,55,478,10290,2022-04-22,Yes,4.1,2,4,4,4,4,3,6,3,Completed,No
EMP06098,41,Male,Operations,Sales Associate,High School,2930.24,68,501,14330,2021-08-11,No,4.8,1,1,2,2,3,2,3,3,Completed,No
EMP06099,44,Male,Operations,Sales Associate,Bachelor's Degree,3331.14,42,378,21164,2022-10-21,No,3.6,3,3,2,4,3,3,3,3,Completed,No
EMP06100,26,Female,Operations,Sales Associate,Bachelor's Degree,3011.84,42,322,7962,2020-03-15,Yes,6.2,4,0,2,1,3,3,2,3,Completed,No
EMP06101,38,Male,Operations,Stocker,High School,2259.95,62,514,10776,2019-10-01,No,6.7,2,2,3,3,3,1,4,3,Completed,No
EMP06102,33,Female,Operations,Sales Associate,Associate's Degree,3023.8,71,571,12367,2024-06-14,No,2.0,1,1,1,4,2,3,2,3,Completed,No
EMP06103,36,Female,Operations,Sales Associate,Bachelor's Degree,2905.76,61,480,13277,2018-07-06,No,7.9,3,2,5,3,3,,3,3,Pending,Yes
EMP06104,45,Female,Operations,Sales Associate,Bachelor's Degree,3469.82,55,438,17441,2023-08-27,No,2.8,1,0,0,2,1,2,4,3,Completed,No
EMP06105,31,Female,Specialist,Warehouse Associate,Associate's Degree,2704.6,32,219,17730,2022-11-22,No,3.5,1,3,0,1,3,4,2,3,Completed,No
EMP06106,24,Male,Operations,Sales Associate,Bachelor's Degree,3240.54,30,207,17612,2017-04-29,No,9.1,8,7,8,3,4,3,1,3,Completed,No
EMP06107,24,Male,Operations,Assistant Store Manager,Master's Degree,5311.19,48,431,15150,2015-06-10,Yes,11.0,8,6,10,3,2,1,2,3,Completed,No
EMP06108,28,Male,Operations,Cashier,Bachelor's Degree,2192.19,18,157,6694,2016-04-13,Yes,10.1,9,4,6,4,4,3,2,3,Completed,No
EMP06109,40,Female,Operations,Cashier,Bachelor's Degree,2589.52,44,354,20593,2020-06-07,No,6.0,2,4,3,4,4,3,2,3,In Progress,No
EMP06110,32,Male,Operations,Cashier,Associate's Degree,2400.63,24,116,9440,2020-04-23,No,6.1,1,1,2,3,3,3,3,3,Completed,Yes
EMP06111,28,Female,Specialist,Warehouse Associate,Master's Degree,2763.51,54,474,17637,2015-06-21,No,10.9,1,8,10,3,4,3,4,4,Completed,No
EMP06112,41,Female,Operations,Cashier,Associate's Degree,2146.68,51,415,21020,2015-08-22,No,10.8,9,9,0,3,4,3,5,4,Completed,No
EMP06113,35,Male,Finance,Accountant,Bachelor's Degree,5524.3,54,441,10859,2025-06-18,No,0.9,0,0,0,1,2,2,5,3,Completed,No
EMP06114,41,Male,Operations,Cashier,Bachelor's Degree,2657.19,27,199,14420,2022-08-28,No,3.8,3,2,3,3,3,2,3,3,Completed,Yes
EMP06115,55,Male,Specialist,Warehouse Associate,Bachelor's Degree,3274.75,33,290,20186,2021-09-12,No,4.7,3,2,3,4,1,3,3,3,Completed,No
EMP06116,52,Female,Operations,Cashier,Bachelor's Degree,2553.15,13,104,12803,2023-07-22,No,2.9,0,2,2,3,1,3,2,3,Completed,No
EMP06117,37,Female,Operations,Stocker,Bachelor's Degree,2520.07,64,488,19093,2022-03-28,No,4.2,0,2,4,3,4,3,3,4,Pending,No
EMP06118,37,Male,Operations,Sales Associate,Associate's Degree,,45,344,12416,2017-08-15,No,8.8,0,1,6,3,3,3,2,3,Completed,No
EMP06119,45,Female,Finance,Finance Manager,Bachelor's Degree,10791.71,31,274,14053,2017-12-27,No,8.4,6,4,2,4,4,4,4,3,Completed,No
EMP06120,46,Male,Specialist,Customer Service Representative,High School,2785.63,52,441,17443,2019-01-17,No,7.4,3,4,3,2,4,3,4,2,Completed,No
EMP06121,30,Female,Operations,Cashier,Associate's Degree,2547.05,45,308,15316,2023-02-17,No,3.3,1,0,3,2,4,3,4,3,In Progress,No
EMP06122,21,Female,Operations,Sales Associate,Bachelor's Degree,2946.62,34,290,13262,2020-04-14,No,6.1,3,5,5,4,4,3,2,3,Completed,No
EMP06123,42,Female,Operations,Cashier,Bachelor's Degree,2144.08,50,403,10114,2018-01-30,No,8.3,8,5,8,3,4,2,4,4,Completed,No
EMP06124,36,Male,Operations,Cashier,High School,2015.73,11,85,19774,2024-03-24,No,2.2,0,1,2,2,2,4,3,3,Completed,No
EMP06125,40,Female,Operations,Cashier,High School,2275.3,84,706,15021,2019-11-13,No,6.5,4,5,4,2,2,3,3,3,,No
EMP06126,39,Male,Operations,Cashier,Bachelor's Degree,2343.13,60,489,8897,2018-07-25,No,7.8,1,1,4,4,4,4,4,4,In Progress,No
EMP06127,27,Female,Operations,Sales Associate,Bachelor's Degree,3800,71,557,11878,2016-11-19,No,9.5,8,0,3,3,3,3,3,3,Completed,No
EMP06128,28,Male,Operations,Sales Associate,Bachelor's Degree,2698.93,67,520,19123,2023-01-08,Yes,3.4,0,0,3,2,3,2,2,3,In Progress,No
EMP06129,44,Male,Operations,Cashier,Associate's Degree,2391.66,51,399,8326,2017-09-19,No,8.7,4,5,4,4,1,4,3,3,Completed,No
EMP06130,32,Female,Specialist,IT Support Specialist,High School,5114.43,36,318,16811,2023-10-02,No,2.7,0,1,1,3,4,2,4,3,Completed,No
EMP06131,26,Male,Operations,Cashier,High School,2598.37,70,547,11490,2025-07-04,No,0.9,0,0,0,4,3,2,2,3,Completed,No
EMP06132,31,Female,Operations,Cashier,Bachelor's Degree,2490.05,53,439,12993,2016-10-11,No,9.6,3,1,6,4,4,3,2,4,Completed,No
EMP06133,37,Male,Operations,Cashier,Associate's Degree,2430.52,34,277,18515,2015-05-25,No,11.0,1,10,11,3,3,3,1,3,Completed,No
EMP06134,28,Female,Specialist,Customer Service Representative,High School,2722.27,40,357,8021,2021-01-16,Yes,5.4,2,1,5,1,2,3,5,3,Completed,No
EMP06135,51,Female,Specialist,Warehouse Associate,High School,3305.13,42,286,12264,2023-09-06,No,2.7,1,0,1,2,4,2,1,2,Completed,No
EMP06136,42,Male,Operations,Sales Associate,Master's Degree,3181.36,10,101,11909,2015-05-22,Yes,11.0,0,0,11,3,4,1,3,3,Completed,No
EMP06137,19,Female,Operations,Sales Associate,Bachelor's Degree,2601.12,45,384,9005,2016-12-28,Yes,9.4,1,3,7,1,3,4,3,3,In Progress,Yes
EMP06138,36,Male,Operations,Sales Associate,High School,3047.72,42,349,16537,2022-08-13,Yes,3.8,1,1,2,4,3,3,1,3,Completed,No
EMP06139,49,Male,Specialist,IT Support Specialist,PhD,4246.31,14,132,18745,2018-11-25,No,7.5,2,3,3,3,3,3,4,4,Completed,No
EMP06140,65,Female,Operations,Cashier,Bachelor's Degree,2235.66,39,214,10842,2019-11-15,No,6.5,4,0,2,2,3,3,3,4,Completed,No
EMP06141,29,Female,Specialist,Customer Service Representative,Associate's Degree,3034.29,67,535,22978,2016-05-04,No,10.1,4,6,8,4,4,1,2,3,Completed,No
EMP06142,34,Male,Specialist,Warehouse Associate,High School,,45,322,18012,2017-07-15,No,8.9,3,6,7,1,1,2,3,3,Completed,Yes
EMP06143,20,Female,Operations,Sales Associate,Master's Degree,2458.99,18,88,13764,2017-06-16,No,9.0,4,8,4,,4,2,1,3,Completed,No
EMP06144,39,Female,Operations,Sales Associate,Associate's Degree,2749.61,37,290,8844,2017-03-21,No,9.2,6,5,0,3,1,2,1,4,Completed,No
EMP06145,38,Female,Operations,Sales Associate,Bachelor's Degree,3218.44,10,80,23905,2017-08-31,Yes,8.7,8,5,2,4,2,3,3,3,Completed,No
EMP06146,36,Male,Operations,Sales Associate,Bachelor's Degree,2985.24,56,452,12149,2023-05-18,No,3.0,2,2,3,2,3,,2,4,Completed,No
EMP06147,23,Female,Operations,Sales Associate,Bachelor's Degree,3383.81,40,297,10051,2019-04-21,No,7.1,4,3,2,4,1,3,2,3,In Progress,Yes
EMP06148,41,Female,Operations,Sales Associate,Bachelor's Degree,2500.76,12,93,20135,2019-02-24,No,7.3,6,4,4,4,3,1,3,3,Completed,No
EMP06149,52,Male,Specialist,Customer Service Representative,Master's Degree,3086.21,70,547,9255,2023-11-10,No,2.6,1,2,1,1,1,3,3,3,Completed,No
EMP06150,47,Female,Operations,Sales Associate,Bachelor's Degree,3193.27,40,307,6619,2020-05-27,No,6.0,3,3,3,4,2,4,2,3,Pending,No
EMP06151,37,Male,Operations,Sales Associate,High School,3037.13,46,393,16535,2019-11-18,No,6.5,0,1,5,3,3,3,4,3,Completed,No
EMP06152,33,Female,Operations,Cashier,Associate's Degree,2498.03,31,266,13052,2015-11-15,Yes,10.5,5,6,4,4,4,3,2,3,Completed,No
EMP06153,42,Female,Operations,Cashier,Bachelor's Degree,2339.39,42,340,19677,2015-06-11,Yes,11.0,1,11,6,1,3,4,3,2,Completed,No
EMP06154,32,Female,Operations,Cashier,Associate's Degree,2381.24,56,423,22215,2018-01-27,No,8.3,6,5,7,3,2,3,2,3,Completed,No
EMP06155,18,Female,Operations,Sales Associate,Bachelor's Degree,,32,277,3186,2024-09-01,No,1.7,0,0,1,1,2,2,3,3,Completed,Yes
EMP06156,18,Male,Specialist,Customer Service Representative,Bachelor's Degree,2788.46,66,511,13030,2015-05-05,No,11.1,11,3,8,4,3,4,6,4,,No
EMP06157,47,Female,Operations,Cashier,High School,2223.83,50,379,12555,2025-04-15,No,1.1,1,0,1,3,2,3,3,2,Completed,No
EMP06158,47,Female,Finance,Financial Analyst,Bachelor's Degree,5538.14,47,437,14040,2022-06-11,No,4.0,2,4,2,3,3,4,6,3,Completed,No
EMP06159,32,Male,Operations,Store Manager,Bachelor's Degree,8623.84,36,306,18919,2023-05-25,No,3.0,3,3,0,2,4,3,5,4,Completed,No
EMP06160,26,Female,Specialist,Warehouse Associate,Bachelor's Degree,2947.78,43,351,4857,2018-11-07,No,7.6,7,3,5,1,3,1,2,3,Completed,No
EMP06161,30,Female,Specialist,Warehouse Associate,Associate's Degree,3594.24,37,320,14816,2021-01-18,Yes,5.4,1,5,4,3,1,4,3,2,Completed,No
EMP06162,21,Female,Operations,Sales Associate,Bachelor's Degree,2961.8,52,372,10157,2020-05-13,No,6.0,5,4,2,1,2,3,2,3,Completed,Yes
EMP06163,31,Male,Operations,Assistant Store Manager,High School,5406.03,11,134,9746,2016-02-29,Yes,10.2,6,5,10,4,,3,3,3,Completed,No
EMP06164,51,Male,Specialist,Warehouse Associate,Associate's Degree,3295.4,10,80,5504,2024-01-23,Yes,2.3,0,2,2,3,3,2,3,4,In Progress,Yes
EMP06165,27,Female,Executive,HR Director,Bachelor's Degree,11082.15,49,398,12968,2018-11-07,No,7.6,2,5,6,2,4,3,0,3,Pending,No
EMP06166,26,Male,Operations,Cashier,Bachelor's Degree,2332.61,49,347,5951,2022-05-11,No,4.1,4,3,1,2,2,2,3,3,In Progress,Yes
EMP06167,20,Male,Finance,Finance Manager,Bachelor's Degree,10636.66,53,446,21743,2016-05-13,No,10.0,4,9,9,3,3,2,2,1,Completed,No
EMP06168,36,Female,Finance,Financial Analyst,Bachelor's Degree,5380.39,14,117,21124,2023-06-15,No,3.0,1,3,3,4,,4,2,3,Completed,No
EMP06169,24,Male,Operations,Sales Associate,High School,,15,125,20133,2017-06-24,No,8.9,7,3,2,2,3,2,0,4,Completed,No
EMP06170,40,Female,Finance,Financial Analyst,High School,6023.4,71,585,20220,2021-05-31,Yes,5.0,0,4,4,4,2,4,2,3,Completed,No
EMP06171,30,Male,Operations,Sales Associate,Bachelor's Degree,3146.69,46,367,11900,2022-11-10,No,3.6,0,1,3,3,3,3,2,4,Completed,No
EMP06172,50,Male,Finance,Financial Analyst,Bachelor's Degree,4806.61,23,184,2000,2016-07-12,Yes,9.9,7,4,6,4,2,3,4,3,Completed,No
EMP06173,39,Female,Operations,Assistant Store Manager,Bachelor's Degree,4979.88,16,80,11660,2017-03-22,No,9.2,8,9,4,3,2,3,0,3,Completed,No
EMP06174,38,Male,Specialist,Warehouse Associate,Master's Degree,3620.81,38,297,14469,2018-05-17,No,8.0,5,0,8,4,3,3,4,3,Completed,No
EMP06175,19,Female,Operations,Sales Associate,High School,2375.41,45,326,17111,2015-11-16,Yes,10.5,10,4,7,3,1,3,3,3,Completed,Yes
EMP06176,34,Female,Operations,Cashier,High School,2475.48,37,331,11403,2020-10-06,No,5.6,4,0,3,3,2,3,4,3,Completed,No
EMP06177,37,Male,Operations,Sales Associate,High School,2952.16,29,220,14757,2019-10-06,Yes,6.6,1,5,0,2,4,3,2,3,Completed,No
EMP06178,37,Male,Specialist,Customer Service Representative,High School,2827.79,58,469,16300,2021-01-25,No,5.3,4,4,3,4,4,4,1,4,Completed,No
EMP06179,37,Male,Specialist,Logistics Coordinator,Bachelor's Degree,4114.34,30,276,15850,2019-11-19,No,6.5,6,1,6,4,3,2,2,3,Completed,No
EMP06180,35,Female,Specialist,Warehouse Associate,Associate's Degree,2971.72,40,339,21106,2023-05-10,No,3.1,0,3,1,3,3,3,1,3,Completed,No
EMP06181,22,Female,Operations,Sales Associate,Bachelor's Degree,3093.94,32,274,18143,2025-02-05,No,1.3,1,0,0,3,3,3,3,4,,No
EMP06182,18,Male,Operations,Assistant Store Manager,Bachelor's Degree,4633.9,21,133,14105,2020-01-02,No,6.4,3,0,4,4,1,3,6,3,Completed,No
EMP06183,22,Male,Operations,Sales Associate,Bachelor's Degree,2831.53,25,213,12625,2018-01-19,No,8.4,5,6,1,4,2,2,3,3,Completed,No
EMP06184,44,Female,Finance,Accountant,High School,5012.89,11,80,13984,2024-07-06,No,1.9,1,0,1,1,1,4,4,3,Completed,No
EMP06185,42,Male,Specialist,Warehouse Associate,Associate's Degree,3865.49,67,590,18644,2024-10-17,Yes,1.6,1,0,0,4,3,2,2,3,Completed,No
EMP06186,45,Female,Operations,Cashier,Bachelor's Degree,2050.22,15,170,14994,2024-08-31,Yes,1.7,0,1,0,3,3,3,2,3,Completed,Yes
EMP06187,37,Female,Operations,Sales Associate,Associate's Degree,2249.28,77,582,21670,2017-01-26,No,9.3,4,3,3,4,3,3,0,3,Completed,No
EMP06188,36,Female,Executive,HR Director,High School,13269.77,75,624,21624,2017-11-15,No,8.5,8,8,1,2,1,1,4,3,Completed,No
EMP06189,34,Male,Operations,Cashier,Associate's Degree,2493.45,31,244,14808,2018-08-26,Yes,7.8,5,0,2,4,1,2,3,3,Completed,No
EMP06190,18,Female,Operations,Sales Associate,Bachelor's Degree,2959.96,91,691,16229,2021-07-03,No,4.9,1,3,3,4,4,3,2,3,Pending,No
EMP06191,35,Male,Operations,Cashier,Bachelor's Degree,2277.06,58,476,3580,2024-01-21,Yes,2.4,2,2,2,,3,3,5,3,Completed,No
EMP06192,27,Female,Operations,Cashier,High School,2033.64,39,334,15499,2015-09-02,No,10.7,7,2,0,4,1,3,2,2,Pending,Yes
EMP06193,27,Male,Operations,Cashier,Associate's Degree,2295.01,51,334,3275,2018-07-13,No,7.9,5,0,1,4,3,1,0,4,,No
EMP06194,24,Male,Operations,Sales Associate,High School,3337.18,71,584,10107,2019-06-12,No,7.0,1,1,4,3,2,1,0,2,Completed,No
EMP06195,33,Male,Specialist,Warehouse Associate,Bachelor's Degree,3436.89,88,728,16156,2023-11-18,No,2.5,0,1,0,3,3,1,4,3,Completed,Yes
EMP06196,43,Female,Finance,Accountant,High School,4984.92,37,285,9181,2022-01-16,Yes,4.4,1,3,4,2,2,1,4,3,In Progress,No
EMP06197,41,Male,Operations,Cashier,Bachelor's Degree,2099.93,82,643,17158,2018-04-14,Yes,8.1,1,5,0,3,3,4,2,3,Completed,No
EMP06198,24,Male,Specialist,Warehouse Associate,Bachelor's Degree,3740.81,56,491,11954,2015-09-17,No,10.7,7,4,4,1,2,1,0,3,In Progress,Yes
EMP06199,36,Male,Executive,Store Manager,Master's Degree,8584.04,44,380,18610,2019-11-08,No,6.6,1,0,0,1,3,3,5,3,Completed,No
EMP06200,33,Male,Operations,Cashier,High School,2285.86,58,484,25000,2023-08-12,Yes,2.8,1,2,2,2,4,3,3,3,Completed,Yes
EMP06201,18,Female,Operations,Assistant Store Manager,High School,5380.45,77,631,10810,2022-05-14,No,4.0,1,3,0,2,4,4,5,3,Completed,No
EMP06202,43,Male,Operations,Sales Associate,High School,3473.44,59,479,17239,2018-07-15,Yes,7.9,3,7,6,2,4,3,1,3,In Progress,No
EMP06203,27,Male,Operations,Cashier,High School,2050.23,48,347,19796,2015-08-14,No,10.8,5,2,0,2,3,4,2,4,Completed,No
EMP06204,39,Female,Specialist,Warehouse Associate,Bachelor's Degree,3804.75,11,80,15754,2019-01-19,No,7.4,2,1,4,3,2,3,1,4,Completed,No
EMP06205,26,Male,Operations,Sales Associate,High School,2885.84,60,508,18410,2024-09-29,No,1.7,1,0,1,2,1,3,0,1,Completed,Yes
EMP06206,41,Male,Operations,Cashier,High School,2353.03,69,544,15202,2019-12-03,No,6.5,5,3,4,3,4,2,3,3,Pending,No
EMP06207,46,Male,Operations,Sales Associate,Bachelor's Degree,2691.93,57,474,6788,2015-09-28,No,10.7,7,9,1,3,4,4,2,3,Completed,No
EMP06208,36,Female,Specialist,Customer Service Representative,Associate's Degree,2989.22,50,369,18557,2022-04-10,No,4.1,0,2,4,3,4,1,2,3,Completed,Yes
EMP06209,39,Female,Specialist,Warehouse Associate,Bachelor's Degree,3281.48,43,318,10900,2018-05-07,No,8.1,0,3,0,1,3,4,2,3,Completed,No
EMP06210,27,Male,Operations,Cashier,Bachelor's Degree,2400.37,69,513,22100,2017-07-01,Yes,8.9,3,5,5,1,3,4,5,4,Completed,No
EMP06211,30,Female,Finance,Accountant,Associate's Degree,4894.28,52,408,14550,2024-07-29,Yes,1.8,0,0,0,4,4,1,1,3,Completed,No
EMP06212,22,Male,Operations,Sales Associate,High School,2790.9,61,523,10900,2020-04-29,No,6.1,4,4,5,4,4,4,6,3,Completed,No
EMP06213,44,Male,Operations,Sales Associate,Associate's Degree,3323.91,48,424,19546,2017-12-03,No,8.5,8,1,3,3,4,2,4,3,Completed,No
EMP06214,45,Male,Operations,Sales Associate,High School,2823.05,44,312,11294,2020-10-12,No,5.6,5,3,4,3,4,4,3,3,Completed,Yes
EMP06215,29,Female,Operations,Sales Associate,Bachelor's Degree,3138.48,16,139,17185,2023-06-05,No,3.0,1,1,2,3,3,3,3,3,Pending,No
EMP06216,34,Female,Operations,Cashier,Bachelor's Degree,2363.82,73,612,25000,2017-02-18,Yes,9.3,7,2,6,2,4,3,3,4,Completed,Yes
EMP06217,27,Male,Specialist,Warehouse Associate,Master's Degree,3389.25,41,320,16292,2016-12-24,Yes,9.4,8,7,0,1,3,3,2,3,In Progress,No
EMP06218,20,Female,Operations,Sales Associate,Bachelor's Degree,2863.24,39,347,3649,2016-09-29,No,9.7,0,1,5,3,1,3,6,3,In Progress,Yes
EMP06219,28,Female,Specialist,Warehouse Associate,High School,3504.67,62,529,20008,2022-01-30,No,4.3,4,1,3,4,1,3,1,3,Completed,No
EMP06220,22,Male,Operations,Stocker,Bachelor's Degree,,59,458,18495,2024-07-08,No,1.9,0,0,1,3,2,4,5,3,Completed,No
EMP06221,18,Male,Operations,Sales Associate,High School,3192.96,55,385,5945,2018-09-13,Yes,7.7,6,3,0,4,4,2,3,1,Completed,No
EMP06222,36,Female,Operations,Sales Associate,Bachelor's Degree,2425.34,47,392,19029,2018-01-28,No,8.3,6,2,0,3,3,3,3,4,Completed,No
EMP06223,24,Female,Specialist,Warehouse Associate,Bachelor's Degree,3440.23,39,316,13466,2023-12-08,No,2.5,0,1,1,4,2,3,4,3,Completed,No
EMP06224,33,Female,Finance,Accountant,High School,4992.19,10,96,16592,2018-10-28,Yes,7.6,1,1,0,1,3,4,2,3,Completed,No
